 INFO | 2022-11-09 14:12:55,038 | CommonFrameworkKeywords.java | 90 | Startup activites...
 INFO | 2022-11-09 14:12:55,042 | CommonFrameworkKeywords.java | 90 | Test Output Directory creation successful :C:\Users\v-sivasankars\Downloads\Automation Framework (1) (1)\Automation Framework/TestReports/09_11_2022_02_12_54_PM
 INFO | 2022-11-09 14:12:55,042 | CommonFrameworkKeywords.java | 90 | Log File creation successful : LogFile.log
 INFO | 2022-11-09 14:12:55,492 | CommonFrameworkKeywords.java | 90 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TCExecutionSettings.xls
 INFO | 2022-11-09 14:12:57,159 | CommonFrameworkKeywords.java | 90 | Getting value of ElementLoadWaitTime from Test Configuration file : 61
 INFO | 2022-11-09 14:12:57,161 | CommonFrameworkKeywords.java | 90 | Getting value of TextLoadWaitTime from Test Configuration file : 64
 INFO | 2022-11-09 14:12:57,161 | CommonFrameworkKeywords.java | 90 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2022-11-09 14:12:57,162 | CommonFrameworkKeywords.java | 90 | Getting value of ImplicitlyWaitTime from Test Configuration file : 62
 INFO | 2022-11-09 14:12:57,162 | CommonFrameworkKeywords.java | 90 | Element time out set
 INFO | 2022-11-09 14:12:57,164 | CommonFrameworkKeywords.java | 90 | Getting value of NexInfo_logo_path from Test Configuration file : ./Logos/nexInfo.jpg
 INFO | 2022-11-09 14:12:57,165 | CommonFrameworkKeywords.java | 90 | Getting value of Zenoti_logo_path from Test Configuration file : ./Logos/nexInfo.jpg
 INFO | 2022-11-09 14:12:57,166 | CommonFrameworkKeywords.java | 90 | Getting value of NexInfo_logo_path from Test Configuration file : ./Logos/nexInfo.jpg
 INFO | 2022-11-09 14:12:57,167 | CommonFrameworkKeywords.java | 90 | Getting value of Zenoti_logo_path from Test Configuration file : ./Logos/nexInfo.jpg
 INFO | 2022-11-09 14:12:57,232 | CommonFrameworkKeywords.java | 90 | Opening Chrome Browser...
 INFO | 2022-11-09 14:12:57,234 | CommonFrameworkKeywords.java | 90 | Getting value of AppiumTimeOut from Test Configuration file : 63
 INFO | 2022-11-09 14:13:02,085 | CommonFrameworkKeywords.java | 90 | Successfully Maximised Browser Window
 INFO | 2022-11-09 14:13:02,103 | CommonFrameworkKeywords.java | 90 | Browser: Open Successful : chrome
 INFO | 2022-11-09 14:13:02,103 | CommonFrameworkKeywords.java | 90 | Lanuch App : chrome
 INFO | 2022-11-09 14:13:02,111 | CommonFrameworkKeywords.java | 90 | Getting value of URL from Test Configuration file : https://eoeq-test.fa.us2.oraclecloud.com/
 INFO | 2022-11-09 14:13:02,112 | CommonFrameworkKeywords.java | 90 | Navigating to URL : https://eoeq-test.fa.us2.oraclecloud.com/
 INFO | 2022-11-09 14:13:08,646 | CommonFrameworkKeywords.java | 90 | Navigation Successful : https://eoeq-test.fa.us2.oraclecloud.com/
 INFO | 2022-11-09 14:13:08,647 | CommonFrameworkKeywords.java | 90 | Go to : https://eoeq-test.fa.us2.oraclecloud.com/
 INFO | 2022-11-09 14:13:09,318 | CommonFrameworkKeywords.java | 90 | Getting value of ElementLoadWaitTime from Test Configuration file : 61
 INFO | 2022-11-09 14:13:09,320 | CommonFrameworkKeywords.java | 90 | Getting value of TextLoadWaitTime from Test Configuration file : 64
 INFO | 2022-11-09 14:13:09,322 | CommonFrameworkKeywords.java | 90 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2022-11-09 14:13:09,324 | CommonFrameworkKeywords.java | 90 | Getting value of ImplicitlyWaitTime from Test Configuration file : 62
 INFO | 2022-11-09 14:13:09,324 | CommonFrameworkKeywords.java | 90 | Element time out set
 INFO | 2022-11-09 14:13:09,325 | CommonFrameworkKeywords.java | 90 | ##### Start of Test Case : AP_TS_001 #####
 INFO | 2022-11-09 14:13:09,330 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:13:09,457 | CommonFrameworkKeywords.java | 90 | Getting value of Username from Test Configuration file : erpsysadmin
 INFO | 2022-11-09 14:13:09,459 | CommonFrameworkKeywords.java | 90 | Getting value of Password from Test Configuration file : TSTerp!@#456
 INFO | 2022-11-09 14:13:09,461 | CommonFrameworkKeywords.java | 90 | Getting value of URL from Test Configuration file : https://eoeq-test.fa.us2.oraclecloud.com/
 INFO | 2022-11-09 14:13:09,461 | CommonFrameworkKeywords.java | 90 | Navigating to URL : https://eoeq-test.fa.us2.oraclecloud.com/
 INFO | 2022-11-09 14:13:12,127 | CommonFrameworkKeywords.java | 90 | Navigation Successful : https://eoeq-test.fa.us2.oraclecloud.com/
 INFO | 2022-11-09 14:13:12,128 | CommonFrameworkKeywords.java | 90 | Go to : https://eoeq-test.fa.us2.oraclecloud.com/
 INFO | 2022-11-09 14:13:12,156 | CommonFrameworkKeywords.java | 90 | Parsing : Username textbox@id=userid
 INFO | 2022-11-09 14:13:12,157 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : id
 INFO | 2022-11-09 14:13:12,158 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : userid
 INFO | 2022-11-09 14:13:12,158 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Username textbox
 INFO | 2022-11-09 14:13:12,777 | CommonFrameworkKeywords.java | 90 | Type 'erpsysadmin' in : Username textbox
 INFO | 2022-11-09 14:13:12,784 | CommonFrameworkKeywords.java | 90 | Typing 'erpsysadmin' in : Username textbox
 INFO | 2022-11-09 14:13:12,799 | CommonFrameworkKeywords.java | 90 | Parsing : Password textbox@id=password
 INFO | 2022-11-09 14:13:12,800 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : id
 INFO | 2022-11-09 14:13:12,800 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : password
 INFO | 2022-11-09 14:13:12,801 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Password textbox
 INFO | 2022-11-09 14:13:13,318 | CommonFrameworkKeywords.java | 90 | Type 'TSTerp!@#456' in : Password textbox
 INFO | 2022-11-09 14:13:13,323 | CommonFrameworkKeywords.java | 90 | Typing 'TSTerp!@#456' in : Password textbox
 INFO | 2022-11-09 14:13:13,334 | CommonFrameworkKeywords.java | 90 | Parsing : Submit button@id=btnActive
 INFO | 2022-11-09 14:13:13,335 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : id
 INFO | 2022-11-09 14:13:13,336 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : btnActive
 INFO | 2022-11-09 14:13:13,336 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Submit button
 INFO | 2022-11-09 14:13:17,425 | CommonFrameworkKeywords.java | 90 | Click on :Submit button
 INFO | 2022-11-09 14:13:17,435 | CommonFrameworkKeywords.java | 90 | Getting value of Supplier from Test Configuration file : THSUPPLIER
 INFO | 2022-11-09 14:13:17,438 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:13:17,652 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:13:17,855 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:13:18,066 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
